Tipo_Solicitud_enc,Prioridad_enc,Aseguradora_enc,Producto_enc,Verificacion_de_dia_enc,Nro_atenciones,CRUCE_ANS_num,hora_decimal,mes_solicitud,semana_anio,dia_semana_num,es_fin_semana,es_inicio_mes,es_fin_mes,es_despues_5pm,target,ANS_FORMULA
5,6,4,13,2,1.0,1,17.8,1,4,0,0,0,0,1,0,Dentro ANS
22,2,2,5,2,1.0,3,17.766666666666666,1,4,0,0,0,0,1,0,Dentro ANS
19,2,19,13,2,1.0,3,17.733333333333334,1,4,0,0,0,0,1,0,Dentro ANS
22,2,20,6,2,1.0,4,17.716666666666665,1,4,0,0,0,0,1,0,Dentro ANS
32,2,15,10,2,2.0,10,17.716666666666665,1,4,0,0,0,0,1,0,Dentro ANS
22,2,20,9,2,1.0,4,17.716666666666665,1,4,0,0,0,0,1,0,Dentro ANS
22,1,25,6,2,2.0,4,17.55,1,4,0,0,0,0,1,0,Dentro ANS
5,4,15,10,2,3.0,3,17.516666666666666,1,4,0,0,0,0,1,0,Dentro ANS
14,0,19,13,2,1.0,3,17.5,1,4,0,0,0,0,1,0,Dentro ANS
3,2,25,6,2,2.0,4,17.483333333333334,1,4,0,0,0,0,1,0,Dentro ANS
22,1,25,6,2,2.0,4,17.466666666666665,1,4,0,0,0,0,1,0,Dentro ANS
12,2,26,13,2,1.0,3,17.45,1,4,0,0,0,0,1,0,Dentro ANS
32,2,6,5,2,1.0,3,17.4,1,4,0,0,0,0,1,0,Dentro ANS
22,4,6,5,2,1.0,3,17.383333333333333,1,4,0,0,0,0,1,0,Dentro ANS
20,2,6,5,2,2.0,0,17.383333333333333,1,4,0,0,0,0,1,0,Dentro ANS
20,2,6,5,2,1.0,0,17.383333333333333,1,4,0,0,0,0,1,0,Dentro ANS
32,4,16,10,2,2.0,10,17.35,1,4,0,0,0,0,1,0,Dentro ANS
22,2,26,13,2,1.0,1,17.316666666666666,1,4,0,0,0,0,1,0,Dentro ANS
19,2,26,13,2,1.0,3,17.316666666666666,1,4,0,0,0,0,1,0,Dentro ANS
9,2,6,5,2,1.0,0,17.3,1,4,0,0,0,0,1,1,Fuera ANS
32,2,19,13,2,1.0,10,17.216666666666665,1,4,0,0,0,0,1,0,Dentro ANS
22,4,25,6,2,2.0,4,17.133333333333333,1,4,0,0,0,0,1,0,Dentro ANS
16,2,6,5,2,1.0,0,17.116666666666667,1,4,0,0,0,0,1,0,Dentro ANS
14,2,25,6,2,1.0,3,17.1,1,4,0,0,0,0,1,0,Dentro ANS
12,0,28,11,2,1.0,1,17.033333333333335,1,4,0,0,0,0,1,0,Dentro ANS
12,0,28,10,2,1.0,1,17.033333333333335,1,4,0,0,0,0,1,0,Dentro ANS
5,4,26,11,2,5.0,1,17.016666666666666,1,4,0,0,0,0,1,0,Dentro ANS
22,2,6,7,1,1.0,2,16.966666666666665,1,4,0,0,0,0,0,1,Fuera ANS
5,2,19,13,1,1.0,1,16.966666666666665,1,4,0,0,0,0,0,0,Dentro ANS
22,4,25,6,1,1.0,2,16.966666666666665,1,4,0,0,0,0,0,1,Fuera ANS
14,4,1,5,1,2.0,3,16.866666666666667,1,4,0,0,0,0,0,0,Dentro ANS
4,4,6,5,1,1.0,3,16.833333333333332,1,4,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,1.0,4,16.766666666666666,1,4,0,0,0,0,0,0,Dentro ANS
32,2,14,6,1,3.0,0,16.733333333333334,1,4,0,0,0,0,0,1,Fuera ANS
26,2,6,5,1,1.0,0,16.733333333333334,1,4,0,0,0,0,0,0,Dentro ANS
14,1,26,7,1,1.0,3,16.616666666666667,1,4,0,0,0,0,0,0,Dentro ANS
19,2,19,13,1,1.0,1,16.566666666666666,1,4,0,0,0,0,0,1,Fuera ANS
14,2,7,5,1,1.0,3,16.566666666666666,1,4,0,0,0,0,0,0,Dentro ANS
14,2,5,5,1,1.0,3,16.566666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,2,5,5,1,1.0,3,16.566666666666666,1,4,0,0,0,0,0,0,Dentro ANS
14,2,6,6,1,2.0,2,16.533333333333335,1,4,0,0,0,0,0,0,Dentro ANS
19,2,19,10,1,1.0,3,16.516666666666666,1,4,0,0,0,0,0,0,Dentro ANS
32,0,26,13,1,1.0,10,16.416666666666668,1,4,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,5.0,4,16.366666666666667,1,4,0,0,0,0,0,0,Dentro ANS
5,2,24,10,1,2.0,3,16.316666666666666,1,4,0,0,0,0,0,0,Dentro ANS
3,1,25,6,1,1.0,4,16.3,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,16.266666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,4,20,6,1,1.0,4,16.25,1,4,0,0,0,0,0,0,Dentro ANS
22,4,20,9,1,1.0,4,16.25,1,4,0,0,0,0,0,0,Dentro ANS
19,2,24,10,1,3.0,1,16.2,1,4,0,0,0,0,0,0,Dentro ANS
32,2,15,11,1,1.0,10,16.133333333333333,1,4,0,0,0,0,0,0,Dentro ANS
5,4,19,10,1,3.0,1,16.0,1,4,0,0,0,0,0,0,Dentro ANS
14,4,1,5,1,2.0,3,15.983333333333333,1,4,0,0,0,0,0,0,Dentro ANS
5,2,19,10,1,3.0,3,15.916666666666666,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,3.0,1,15.883333333333333,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,3.0,1,15.883333333333333,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,3.0,1,15.883333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,2,11,13,1,2.0,1,15.866666666666667,1,4,0,0,0,0,0,0,Dentro ANS
32,2,15,10,1,2.0,10,15.716666666666667,1,4,0,0,0,0,0,0,Dentro ANS
22,2,10,5,1,1.0,3,15.7,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,15.7,1,4,0,0,0,0,0,0,Dentro ANS
22,2,1,5,1,1.0,3,15.7,1,4,0,0,0,0,0,0,Dentro ANS
22,4,6,5,1,2.0,3,15.666666666666666,1,4,0,0,0,0,0,0,Dentro ANS
5,4,26,10,1,4.0,1,15.666666666666666,1,4,0,0,0,0,0,0,Dentro ANS
5,4,26,10,1,1.0,3,15.666666666666666,1,4,0,0,0,0,0,0,Dentro ANS
14,0,25,6,1,1.0,3,15.6,1,4,0,0,0,0,0,0,Dentro ANS
14,0,25,6,1,1.0,3,15.6,1,4,0,0,0,0,0,0,Dentro ANS
22,0,12,10,1,1.0,1,15.5,1,4,0,0,0,0,0,1,Fuera ANS
22,0,26,11,1,2.0,1,15.5,1,4,0,0,0,0,0,1,Fuera ANS
5,2,19,10,1,3.0,1,15.45,1,4,0,0,0,0,0,0,Dentro ANS
30,0,26,5,1,1.0,2,15.416666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,7,1,1.0,2,15.233333333333333,1,4,0,0,0,0,0,0,Dentro ANS
12,2,19,13,1,1.0,3,15.233333333333333,1,4,0,0,0,0,0,0,Dentro ANS
32,2,6,5,1,1.0,0,15.216666666666667,1,4,0,0,0,0,0,0,Dentro ANS
5,4,11,10,1,3.0,1,15.183333333333334,1,4,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,1.0,3,15.083333333333334,1,4,0,0,0,0,0,1,Fuera ANS
22,2,25,6,1,1.0,4,15.083333333333334,1,4,0,0,0,0,0,1,Fuera ANS
22,0,6,11,1,7.0,1,14.883333333333333,1,4,0,0,0,0,0,1,Fuera ANS
22,5,25,6,1,5.0,4,14.866666666666667,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,14.866666666666667,1,4,0,0,0,0,0,0,Dentro ANS
26,2,1,5,1,1.0,0,14.85,1,4,0,0,0,0,0,1,Fuera ANS
22,2,26,13,1,1.0,1,14.75,1,4,0,0,0,0,0,0,Dentro ANS
14,2,6,5,1,1.0,2,14.683333333333334,1,4,0,0,0,0,0,0,Dentro ANS
22,2,12,13,1,1.0,1,14.666666666666666,1,4,0,0,0,0,0,0,Dentro ANS
14,2,26,13,1,1.0,1,14.65,1,4,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,1.0,4,14.483333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,4,6,6,1,6.0,2,14.366666666666667,1,4,0,0,0,0,0,0,Dentro ANS
21,4,6,5,1,1.0,5,14.166666666666666,1,4,0,0,0,0,0,0,Dentro ANS
21,2,6,5,1,1.0,5,14.166666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,4,16,10,1,2.0,1,14.016666666666667,1,4,0,0,0,0,0,0,Dentro ANS
32,2,26,13,1,2.0,10,13.95,1,4,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,1.0,4,13.916666666666666,1,4,0,0,0,0,0,0,Dentro ANS
32,2,28,10,1,2.0,10,13.916666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,2,15,10,1,2.0,1,13.6,1,4,0,0,0,0,0,0,Dentro ANS
5,2,25,6,1,1.0,2,13.55,1,4,0,0,0,0,0,0,Dentro ANS
32,2,26,13,1,4.0,10,13.533333333333333,1,4,0,0,0,0,0,0,Dentro ANS
5,4,6,10,1,3.0,3,13.45,1,4,0,0,0,0,0,0,Dentro ANS
32,2,25,6,1,1.0,0,13.433333333333334,1,4,0,0,0,0,0,0,Dentro ANS
30,2,25,6,1,2.0,2,13.433333333333334,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,3.0,3,13.333333333333334,1,4,0,0,0,0,0,0,Dentro ANS
22,2,26,10,1,1.0,1,13.3,1,4,0,0,0,0,0,0,Dentro ANS
32,0,19,13,1,1.0,10,13.283333333333333,1,4,0,0,0,0,0,0,Dentro ANS
19,2,26,13,1,1.0,3,13.216666666666667,1,4,0,0,0,0,0,0,Dentro ANS
22,2,10,5,1,1.0,3,13.2,1,4,0,0,0,0,0,1,Fuera ANS
32,4,15,10,1,1.0,10,13.183333333333334,1,4,0,0,0,0,0,0,Dentro ANS
12,6,26,10,1,2.0,3,13.183333333333334,1,4,0,0,0,0,0,1,Fuera ANS
32,2,19,10,1,2.0,10,13.133333333333333,1,4,0,0,0,0,0,0,Dentro ANS
32,2,19,13,1,1.0,10,13.133333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,4,25,6,1,1.0,2,13.016666666666667,1,4,0,0,0,0,0,1,Fuera ANS
22,0,6,10,1,2.0,1,13.0,1,4,0,0,0,0,0,1,Fuera ANS
22,2,25,6,1,2.0,4,12.816666666666666,1,4,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,1.0,3,12.75,1,4,0,0,0,0,0,0,Dentro ANS
30,4,14,6,1,1.0,0,12.75,1,4,0,0,0,0,0,0,Dentro ANS
22,4,25,6,1,2.0,4,12.75,1,4,0,0,0,0,0,1,Fuera ANS
30,2,14,6,1,1.0,0,12.733333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,0,6,10,1,6.0,1,12.733333333333333,1,4,0,0,0,0,0,1,Fuera ANS
30,4,14,6,1,1.0,0,12.733333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,2,11,10,1,1.0,3,12.733333333333333,1,4,0,0,0,0,0,1,Fuera ANS
8,2,25,6,1,1.0,0,12.7,1,4,0,0,0,0,0,1,Fuera ANS
12,2,19,10,1,1.0,3,12.616666666666667,1,4,0,0,0,0,0,0,Dentro ANS
32,0,19,13,1,1.0,10,12.6,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,2.0,1,12.566666666666666,1,4,0,0,0,0,0,0,Dentro ANS
14,2,6,5,1,1.0,3,12.55,1,4,0,0,0,0,0,0,Dentro ANS
4,2,6,5,1,1.0,3,12.533333333333333,1,4,0,0,0,0,0,0,Dentro ANS
12,0,25,10,1,2.0,1,12.5,1,4,0,0,0,0,0,0,Dentro ANS
19,2,26,10,1,3.0,3,12.483333333333333,1,4,0,0,0,0,0,0,Dentro ANS
19,2,15,10,1,1.0,3,12.483333333333333,1,4,0,0,0,0,0,0,Dentro ANS
5,4,26,13,1,1.0,1,12.466666666666667,1,4,0,0,0,0,0,0,Dentro ANS
5,2,6,6,1,1.0,2,12.45,1,4,0,0,0,0,0,0,Dentro ANS
5,4,6,5,1,1.0,1,12.416666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,0,15,10,1,2.0,3,12.366666666666667,1,4,0,0,0,0,0,0,Dentro ANS
19,2,25,6,1,2.0,5,12.35,1,4,0,0,0,0,0,0,Dentro ANS
5,4,26,11,1,4.0,1,12.2,1,4,0,0,0,0,0,0,Dentro ANS
5,4,11,10,1,1.0,3,12.2,1,4,0,0,0,0,0,0,Dentro ANS
5,4,26,11,1,5.0,1,12.1,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,12.016666666666667,1,4,0,0,0,0,0,0,Dentro ANS
18,2,25,6,1,1.0,5,11.983333333333333,1,4,0,0,0,0,0,0,Dentro ANS
18,2,25,6,1,1.0,5,11.983333333333333,1,4,0,0,0,0,0,0,Dentro ANS
24,2,6,5,1,1.0,0,11.916666666666666,1,4,0,0,0,0,0,0,Dentro ANS
16,2,6,5,1,1.0,0,11.883333333333333,1,4,0,0,0,0,0,1,Fuera ANS
22,2,6,10,1,2.0,1,11.883333333333333,1,4,0,0,0,0,0,1,Fuera ANS
5,2,15,10,1,3.0,1,11.85,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,6,1,2.0,2,11.833333333333334,1,4,0,0,0,0,0,1,Fuera ANS
22,2,11,10,1,2.0,1,11.733333333333333,1,4,0,0,0,0,0,1,Fuera ANS
12,2,26,13,1,1.0,1,11.65,1,4,0,0,0,0,0,1,Fuera ANS
32,4,15,10,1,2.0,10,11.65,1,4,0,0,0,0,0,0,Dentro ANS
30,2,6,5,1,1.0,0,11.583333333333334,1,4,0,0,0,0,0,1,Fuera ANS
19,2,26,9,1,12.0,5,11.516666666666667,1,4,0,0,0,0,0,0,Dentro ANS
14,2,6,5,1,1.0,3,11.483333333333333,1,4,0,0,0,0,0,0,Dentro ANS
20,2,6,5,1,3.0,0,11.483333333333333,1,4,0,0,0,0,0,0,Dentro ANS
20,2,6,5,1,2.0,0,11.483333333333333,1,4,0,0,0,0,0,0,Dentro ANS
19,0,19,10,1,2.0,3,11.45,1,4,0,0,0,0,0,0,Dentro ANS
5,2,19,10,1,3.0,1,11.35,1,4,0,0,0,0,0,0,Dentro ANS
22,0,26,13,1,1.0,1,11.316666666666666,1,4,0,0,0,0,0,0,Dentro ANS
19,0,26,13,1,1.0,3,11.316666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,0,24,10,1,2.0,1,11.216666666666667,1,4,0,0,0,0,0,0,Dentro ANS
22,0,26,13,1,1.0,3,11.216666666666667,1,4,0,0,0,0,0,0,Dentro ANS
14,2,0,5,1,1.0,3,11.133333333333333,1,4,0,0,0,0,0,1,Fuera ANS
14,2,21,5,1,1.0,3,11.133333333333333,1,4,0,0,0,0,0,0,Dentro ANS
26,4,21,5,1,1.0,0,11.016666666666667,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,11.016666666666667,1,4,0,0,0,0,0,0,Dentro ANS
32,2,6,6,1,1.0,0,11.0,1,4,0,0,0,0,0,1,Fuera ANS
12,2,15,10,1,2.0,1,10.933333333333334,1,4,0,0,0,0,0,0,Dentro ANS
22,2,1,5,1,1.0,3,10.933333333333334,1,4,0,0,0,0,0,0,Dentro ANS
32,2,19,7,1,1.0,0,10.866666666666667,1,4,0,0,0,0,0,0,Dentro ANS
12,2,26,12,1,1.0,3,10.833333333333334,1,4,0,0,0,0,0,1,Fuera ANS
22,2,21,5,1,1.0,3,10.816666666666666,1,4,0,0,0,0,0,0,Dentro ANS
32,2,19,7,1,1.0,0,10.783333333333333,1,4,0,0,0,0,0,0,Dentro ANS
32,0,26,11,1,3.0,10,10.766666666666667,1,4,0,0,0,0,0,0,Dentro ANS
32,2,19,7,1,1.0,0,10.733333333333333,1,4,0,0,0,0,0,0,Dentro ANS
19,0,11,10,1,1.0,1,10.733333333333333,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,2.0,1,10.7,1,4,0,0,0,0,0,0,Dentro ANS
32,2,19,7,1,1.0,0,10.65,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,2.0,1,10.633333333333333,1,4,0,0,0,0,0,0,Dentro ANS
4,2,6,5,1,1.0,3,10.616666666666667,1,4,0,0,0,0,0,0,Dentro ANS
5,2,11,10,1,2.0,3,10.6,1,4,0,0,0,0,0,0,Dentro ANS
32,2,19,7,1,1.0,0,10.566666666666666,1,4,0,0,0,0,0,0,Dentro ANS
32,2,15,10,1,2.0,10,10.55,1,4,0,0,0,0,0,0,Dentro ANS
14,2,14,6,1,1.0,3,10.516666666666667,1,4,0,0,0,0,0,0,Dentro ANS
32,2,19,7,1,1.0,0,10.483333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,10.416666666666666,1,4,0,0,0,0,0,0,Dentro ANS
4,2,6,5,1,1.0,3,10.366666666666667,1,4,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,1.0,3,10.3,1,4,0,0,0,0,0,0,Dentro ANS
22,0,19,6,1,3.0,2,10.283333333333333,1,4,0,0,0,0,0,0,Dentro ANS
32,2,26,9,1,2.0,0,10.266666666666667,1,4,0,0,0,0,0,1,Fuera ANS
5,4,15,10,1,2.0,1,10.166666666666666,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,11,1,1.0,1,10.066666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,0,6,5,1,1.0,2,10.05,1,4,0,0,0,0,0,0,Dentro ANS
16,2,6,5,1,1.0,0,10.033333333333333,1,4,0,0,0,0,0,1,Fuera ANS
22,2,25,9,1,1.0,4,10.016666666666667,1,4,0,0,0,0,0,1,Fuera ANS
3,2,25,6,1,1.0,4,10.016666666666667,1,4,0,0,0,0,0,1,Fuera ANS
5,4,15,10,1,2.0,1,9.95,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,2.0,1,9.9,1,4,0,0,0,0,0,0,Dentro ANS
12,2,19,11,1,1.0,1,9.883333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,9.866666666666667,1,4,0,0,0,0,0,0,Dentro ANS
4,2,6,5,1,1.0,3,9.85,1,4,0,0,0,0,0,1,Fuera ANS
5,2,19,10,1,2.0,3,9.833333333333334,1,4,0,0,0,0,0,0,Dentro ANS
5,2,19,13,1,1.0,3,9.833333333333334,1,4,0,0,0,0,0,0,Dentro ANS
24,2,6,5,1,1.0,0,9.816666666666666,1,4,0,0,0,0,0,0,Dentro ANS
32,2,26,7,1,1.0,0,9.8,1,4,0,0,0,0,0,0,Dentro ANS
3,4,14,5,1,1.0,4,9.8,1,4,0,0,0,0,0,0,Dentro ANS
5,2,19,10,1,2.0,3,9.7,1,4,0,0,0,0,0,0,Dentro ANS
5,2,19,13,1,1.0,3,9.7,1,4,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,2.0,1,9.616666666666667,1,4,0,0,0,0,0,0,Dentro ANS
14,0,19,6,1,1.0,2,9.616666666666667,1,4,0,0,0,0,0,0,Dentro ANS
22,2,19,6,1,1.0,2,9.433333333333334,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,9.416666666666666,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,9.416666666666666,1,4,0,0,0,0,0,0,Dentro ANS
5,4,26,13,1,1.0,1,9.383333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,2,14,6,1,2.0,4,9.35,1,4,0,0,0,0,0,0,Dentro ANS
26,2,19,6,1,1.0,2,9.25,1,4,0,0,0,0,0,0,Dentro ANS
5,4,26,10,1,3.0,1,9.25,1,4,0,0,0,0,0,1,Fuera ANS
22,2,14,10,1,2.0,3,9.133333333333333,1,4,0,0,0,0,0,0,Dentro ANS
10,2,11,10,1,2.0,1,8.95,1,4,0,0,0,0,0,0,Dentro ANS
12,2,11,10,1,2.0,1,8.95,1,4,0,0,0,0,0,1,Fuera ANS
5,4,11,10,1,2.0,1,8.9,1,4,0,0,0,0,0,0,Dentro ANS
5,4,11,10,1,1.0,3,8.9,1,4,0,0,0,0,0,0,Dentro ANS
18,2,6,5,1,1.0,5,8.716666666666667,1,4,0,0,0,0,0,0,Dentro ANS
22,2,0,5,1,1.0,3,8.65,1,4,0,0,0,0,0,0,Dentro ANS
5,2,16,10,1,2.0,1,8.65,1,4,0,0,0,0,0,0,Dentro ANS
22,0,6,5,1,2.0,4,8.633333333333333,1,4,0,0,0,0,0,0,Dentro ANS
5,2,25,6,1,1.0,2,8.583333333333334,1,4,0,0,0,0,0,0,Dentro ANS
14,2,26,13,1,1.0,3,8.45,1,4,0,0,0,0,0,0,Dentro ANS
14,2,26,12,1,1.0,3,8.45,1,4,0,0,0,0,0,0,Dentro ANS
14,2,26,12,1,1.0,1,8.45,1,4,0,0,0,0,0,1,Fuera ANS
22,2,7,5,1,1.0,3,8.183333333333334,1,4,0,0,0,0,0,0,Dentro ANS
20,2,6,5,1,1.0,0,8.066666666666666,1,4,0,0,0,0,0,1,Fuera ANS
22,2,6,6,1,2.0,2,7.533333333333333,1,4,0,0,0,0,0,0,Dentro ANS
22,2,6,10,1,2.0,1,6.783333333333333,1,4,0,0,0,0,0,1,Fuera ANS
12,2,15,10,1,2.0,1,0.0,1,4,0,0,0,0,0,1,Fuera ANS
26,4,25,6,1,1.0,4,0.0,1,4,0,0,0,0,0,1,Fuera ANS
19,2,26,13,1,5.0,3,0.0,1,4,0,0,0,0,0,0,Dentro ANS
20,2,6,5,1,1.0,0,0.0,1,4,0,0,0,0,0,0,Dentro ANS
20,2,6,5,1,3.0,0,0.0,1,4,0,0,0,0,0,0,Dentro ANS
5,4,11,10,1,1.0,3,0.0,1,4,0,0,0,0,0,0,Dentro ANS
5,4,26,11,1,1.0,1,0.0,1,4,0,0,0,0,0,0,Dentro ANS
14,4,25,6,1,1.0,3,23.65,1,3,6,1,0,0,1,0,Dentro ANS
22,2,25,6,1,2.0,4,20.95,1,3,6,1,0,0,1,0,Dentro ANS
12,2,19,13,1,1.0,1,20.35,1,3,6,1,0,0,1,0,Dentro ANS
16,2,6,5,1,1.0,0,16.466666666666665,1,3,6,1,0,0,0,1,Fuera ANS
24,2,6,5,1,1.0,0,22.383333333333333,1,3,5,1,0,0,1,1,Fuera ANS
12,2,26,13,1,4.0,1,19.533333333333335,1,3,5,1,0,0,1,0,Dentro ANS
32,2,19,7,1,1.0,0,17.733333333333334,1,3,5,1,0,0,1,0,Dentro ANS
5,4,26,10,1,6.0,1,16.966666666666665,1,3,5,1,0,0,0,0,Dentro ANS
5,4,11,11,1,5.0,1,16.633333333333333,1,3,5,1,0,0,0,0,Dentro ANS
5,2,24,10,1,2.0,3,12.6,1,3,5,1,0,0,0,0,Dentro ANS
5,2,19,13,1,1.0,1,12.583333333333334,1,3,5,1,0,0,0,0,Dentro ANS
14,2,7,5,1,1.0,3,11.716666666666667,1,3,5,1,0,0,0,0,Dentro ANS
16,2,6,5,1,1.0,0,8.866666666666667,1,3,5,1,0,0,0,1,Fuera ANS
14,2,28,6,1,1.0,3,7.466666666666667,1,3,5,1,0,0,0,0,Dentro ANS
32,2,26,13,1,1.0,10,0.4666666666666667,1,3,5,1,0,0,0,0,Dentro ANS
5,2,25,6,1,2.0,2,22.516666666666666,1,3,4,0,0,0,1,0,Dentro ANS
30,2,6,5,1,1.0,0,21.866666666666667,1,3,4,0,0,0,1,0,Dentro ANS
22,2,26,3,1,1.0,3,21.6,1,3,4,0,0,0,1,0,Dentro ANS
32,6,11,10,1,2.0,10,19.916666666666668,1,3,4,0,0,0,1,0,Dentro ANS
27,2,6,5,1,4.0,0,19.516666666666666,1,3,4,0,0,0,1,0,Dentro ANS
5,2,19,10,1,3.0,1,19.25,1,3,4,0,0,0,1,0,Dentro ANS
5,2,19,10,1,3.0,1,19.2,1,3,4,0,0,0,1,0,Dentro ANS
5,4,26,13,1,1.0,1,19.166666666666668,1,3,4,0,0,0,1,0,Dentro ANS
5,2,25,6,1,1.0,2,19.116666666666667,1,3,4,0,0,0,1,0,Dentro ANS
32,2,6,6,1,1.0,0,19.083333333333332,1,3,4,0,0,0,1,0,Dentro ANS
32,2,19,10,1,2.0,10,19.066666666666666,1,3,4,0,0,0,1,0,Dentro ANS
32,2,6,5,1,1.0,0,19.066666666666666,1,3,4,0,0,0,1,0,Dentro ANS
32,2,19,13,1,1.0,10,19.066666666666666,1,3,4,0,0,0,1,0,Dentro ANS
14,2,28,6,1,1.0,3,18.866666666666667,1,3,4,0,0,0,1,1,Fuera ANS
18,2,25,6,1,2.0,5,18.833333333333332,1,3,4,0,0,0,1,0,Dentro ANS
32,2,6,5,1,1.0,0,18.733333333333334,1,3,4,0,0,0,1,0,Dentro ANS
32,2,26,13,1,1.0,10,18.733333333333334,1,3,4,0,0,0,1,0,Dentro ANS
32,2,26,13,1,1.0,10,18.733333333333334,1,3,4,0,0,0,1,0,Dentro ANS
10,2,25,6,1,1.0,0,18.616666666666667,1,3,4,0,0,0,1,1,Fuera ANS
32,0,6,5,1,1.0,0,18.516666666666666,1,3,4,0,0,0,1,0,Dentro ANS
22,2,19,6,1,6.0,2,18.5,1,3,4,0,0,0,1,0,Dentro ANS
10,2,15,10,1,6.0,1,18.333333333333332,1,3,4,0,0,0,1,0,Dentro ANS
32,2,11,10,1,2.0,10,18.316666666666666,1,3,4,0,0,0,1,0,Dentro ANS
32,2,11,10,1,2.0,10,18.316666666666666,1,3,4,0,0,0,1,0,Dentro ANS
22,1,25,6,1,1.0,4,18.3,1,3,4,0,0,0,1,0,Dentro ANS
23,2,25,6,1,4.0,4,18.216666666666665,1,3,4,0,0,0,1,0,Dentro ANS
32,2,11,10,1,1.0,10,18.2,1,3,4,0,0,0,1,0,Dentro ANS
32,2,6,5,1,1.0,0,18.05,1,3,4,0,0,0,1,0,Dentro ANS
5,4,16,10,1,2.0,1,17.966666666666665,1,3,4,0,0,0,1,0,Dentro ANS
14,2,6,5,1,1.0,3,17.95,1,3,4,0,0,0,1,0,Dentro ANS
5,2,16,10,1,3.0,1,17.916666666666668,1,3,4,0,0,0,1,0,Dentro ANS
22,2,6,7,1,1.0,2,17.916666666666668,1,3,4,0,0,0,1,0,Dentro ANS
12,2,28,10,1,2.0,3,17.85,1,3,4,0,0,0,1,0,Dentro ANS
32,0,26,13,1,2.0,10,17.783333333333335,1,3,4,0,0,0,1,0,Dentro ANS
32,0,26,13,1,2.0,10,17.783333333333335,1,3,4,0,0,0,1,0,Dentro ANS
32,2,15,10,1,2.0,10,17.7,1,3,4,0,0,0,1,0,Dentro ANS
32,2,6,5,1,7.0,0,17.683333333333334,1,3,4,0,0,0,1,0,Dentro ANS
5,2,11,10,1,2.0,1,17.65,1,3,4,0,0,0,1,0,Dentro ANS
5,6,11,10,1,2.0,3,17.65,1,3,4,0,0,0,1,0,Dentro ANS
14,2,26,13,1,1.0,1,17.616666666666667,1,3,4,0,0,0,1,0,Dentro ANS
24,2,6,5,1,1.0,0,17.566666666666666,1,3,4,0,0,0,1,1,Fuera ANS
14,2,6,6,1,1.0,2,17.266666666666666,1,3,4,0,0,0,1,0,Dentro ANS
7,2,6,5,1,1.0,0,17.233333333333334,1,3,4,0,0,0,1,0,Dentro ANS
32,4,6,5,1,1.0,3,17.016666666666666,1,3,4,0,0,0,1,0,Dentro ANS
19,0,26,13,4,1.0,3,16.966666666666665,1,3,4,0,0,0,0,0,Dentro ANS
